HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"70587773","70589008","70814357",3.68,3197.8,26.5,8.14,146.3,"0",0.388,"2","2","7","7120558930","1","0","1",0.01666666666668,247.49999999995111,-106.314583333334,39.2729166666661
"70587773","70589008","70814357",3.68,3197.8,26.5,8.14,146.3,"0",0.388,"2","2","7","7120558930","2","0","2",0.02255922317655,247.49999999995111,-106.31875,39.2687499999995
"70587773","70589008","70814357",3.68,3197.8,26.5,8.14,146.3,"0",0.388,"2","2","7","7120558930","3","0","3",0.03089255650992,247.49999999985340,-106.327083333334,39.2687499999995
"70587773","70589008","70814357",3.68,3197.8,26.5,8.14,146.3,"0",0.388,"2","2","7","7120558930","4","0","4",0.03678511301981,247.49999999985340,-106.33125,39.2645833333328
"70587773","70589008","70814357",3.68,3197.8,26.5,8.14,146.3,"0",0.388,"2","2","7","7120558930","5","0","5",0.04095177968648,270.00000000000000,-106.335416666667,39.2645833333328
"70588004","70589007","70814357",3.35,3205.1,7.7,17.29,17.3,"0",0.066,"1","3","8","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.458333333334,39.2562499999994
"70588004","70589007","70814357",3.35,3205.1,7.7,17.29,17.3,"0",0.066,"1","3","8","7120560220","1","0","1",0.00624999999999,67.50000000004886,-106.452083333334,39.2562499999994
"70588004","70589007","70814357",3.35,3205.1,7.7,17.29,17.3,"0",0.066,"1","3","8","7120560220","2","0","2",0.01803511301978,22.50000000004885,-106.44375,39.2645833333328
"70588004","70589007","70814357",3.35,3205.1,7.7,17.29,17.3,"0",0.066,"1","3","8","7120560220","3","0","3",0.02220177968647,22.50000000000000,-106.44375,39.2687499999995
"70588004","70589007","70814357",3.35,3205.1,7.7,17.29,17.3,"0",0.066,"1","3","8","7120560220","4","0","4",0.03398689270624,45.00000000000000,-106.435416666667,39.2770833333328
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","0","0","0",0.00000000000000,224.99999999973943,-106.220833333334,39.2624999999995
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","1","0","1",0.00883883476484,247.49999999986969,-106.227083333334,39.2562499999994
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","2","0","2",0.03800550143154,292.50000000014660,-106.256250000001,39.2562499999994
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","3","0","3",0.04389805794145,292.50000000014660,-106.260416666667,39.2604166666662
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","4","0","4",0.06473139127478,292.49999999985346,-106.281250000001,39.2604166666662
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","5","0","5",0.07062394778463,292.49999999985346,-106.285416666667,39.2645833333328
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","6","0","6",0.07479061445128,292.50000000004889,-106.289583333334,39.2645833333328
"70588005","70587773","70814357",7.89,3201.7,11.9,33.74,33.7,"0",0.094,"1","3","8","7120558930","7","0","7",0.08657572747107,315.00000000009771,-106.297916666667,39.2729166666661
